Time,Predicted,Truth,time,x,y,Predicted_x,Predicted_y,Truth_x,Truth_y,errors,errors_m
2023-08-17 16:19:00,23,23,2023-08-17 16:19:00,15000,-5620,15000,-5620,15000,-5620,0.0,0.0
2023-08-17 16:19:00,16,16,2023-08-17 16:19:00,14266,-4351,14266,-4351,14266,-4351,0.0,0.0
2023-08-17 16:19:00,12,12,2023-08-17 16:19:00,14266,-6124,14266,-6124,14266,-6124,0.0,0.0
2023-08-17 16:19:00,6,6,2023-08-17 16:19:00,15000,-7680,15000,-7680,15000,-7680,0.0,0.0
2023-08-17 16:19:00,24,33,2023-08-17 16:19:00,15577,-5061,15000,-6664,15577,-5061,1703.683656081727,17.0368
2023-08-17 16:19:00,2,2,2023-08-17 16:19:00,15000,-5050,15000,-5050,15000,-5050,0.0,0.0
2023-08-17 16:19:00,5,25,2023-08-17 16:19:00,15000,-7285,15000,-7017,15000,-7285,268.0,2.68
2023-08-17 16:19:00,34,34,2023-08-17 16:19:00,15323,-5162,15323,-5162,15323,-5162,0.0,0.0
2023-08-17 16:19:00,26,26,2023-08-17 16:19:00,15000,-7479,15000,-7479,15000,-7479,0.0,0.0
2023-08-17 16:19:00,37,37,2023-08-17 16:19:00,14740,-6611,14740,-6611,14740,-6611,0.0,0.0
2023-08-17 16:19:00,4,4,2023-08-17 16:19:00,15000,-6326,15000,-6326,15000,-6326,0.0,0.0
2023-08-17 16:19:00,27,7,2023-08-17 16:19:00,14744,-7680,14456,-7680,14744,-7680,288.0,2.88
2023-08-17 16:19:00,10,10,2023-08-17 16:19:00,14266,-6842,14266,-6842,14266,-6842,0.0,0.0
2023-08-17 16:19:00,27,27,2023-08-17 16:19:00,14456,-7680,14456,-7680,14456,-7680,0.0,0.0
2023-08-17 16:19:00,22,22,2023-08-17 16:19:00,15000,-5351,15000,-5351,15000,-5351,0.0,0.0
2023-08-17 16:19:00,23,3,2023-08-17 16:19:00,15000,-5960,15000,-5620,15000,-5960,340.0,3.4
2023-08-17 16:19:00,17,17,2023-08-17 16:19:00,14502,-4351,14502,-4351,14502,-4351,0.0,0.0
2023-08-17 16:19:00,31,31,2023-08-17 16:19:00,15628,-5960,15628,-5960,15628,-5960,0.0,0.0
2023-08-17 16:19:00,3,35,2023-08-17 16:19:00,14740,-5981,15000,-5960,14740,-5981,260.8466982731428,2.6085
2023-08-17 16:19:00,39,39,2023-08-17 16:19:00,14495,-6283,14495,-6283,14495,-6283,0.0,0.0
2023-08-17 16:19:00,2,1,2023-08-17 16:19:00,15000,-4705,15000,-5050,15000,-4705,345.0,3.45
2023-08-17 16:19:00,5,5,2023-08-17 16:19:00,15000,-7017,15000,-7017,15000,-7017,0.0,0.0
2023-08-17 16:19:00,31,32,2023-08-17 16:19:00,15337,-5960,15628,-5960,15337,-5960,291.0,2.91
2023-08-17 16:19:00,13,13,2023-08-17 16:19:00,14266,-5730,14266,-5730,14266,-5730,0.0,0.0
2023-08-17 16:19:00,15,28,2023-08-17 16:19:00,14266,-5033,14266,-4666,14266,-5033,367.0,3.67
2023-08-17 16:19:00,39,40,2023-08-17 16:19:00,14495,-5981,14495,-6283,14495,-5981,302.0,3.02
2023-08-17 16:19:00,0,0,2023-08-17 16:19:00,15000,-4351,15000,-4351,15000,-4351,0.0,0.0
2023-08-17 16:19:00,9,9,2023-08-17 16:19:00,14266,-7240,14266,-7240,14266,-7240,0.0,0.0
2023-08-17 16:19:00,14,14,2023-08-17 16:19:00,14266,-5396,14266,-5396,14266,-5396,0.0,0.0
2023-08-17 16:19:00,24,24,2023-08-17 16:19:00,15000,-6664,15000,-6664,15000,-6664,0.0,0.0
2023-08-17 16:19:00,36,36,2023-08-17 16:19:00,14740,-6283,14740,-6283,14740,-6283,0.0,0.0
2023-08-17 16:19:00,27,8,2023-08-17 16:19:00,14266,-7680,14456,-7680,14266,-7680,190.0,1.9
2023-08-17 16:19:00,29,29,2023-08-17 16:19:00,14744,-4351,14744,-4351,14744,-4351,0.0,0.0
2023-08-18 13:33:00,31,31,2023-08-18 13:33:00,15628,-5960,15628,-5960,15628,-5960,0.0,0.0
2023-08-18 13:33:00,24,4,2023-08-18 13:33:00,15000,-6326,15000,-6664,15000,-6326,338.0,3.38
2023-08-18 13:33:00,29,29,2023-08-18 13:33:00,14744,-4351,14744,-4351,14744,-4351,0.0,0.0
2023-08-18 13:33:00,23,23,2023-08-18 13:33:00,15000,-5620,15000,-5620,15000,-5620,0.0,0.0
2023-08-18 13:33:00,14,14,2023-08-18 13:33:00,14266,-5396,14266,-5396,14266,-5396,0.0,0.0
2023-08-18 13:33:00,26,26,2023-08-18 13:33:00,15000,-7479,15000,-7479,15000,-7479,0.0,0.0
2023-08-18 13:33:00,24,24,2023-08-18 13:33:00,15000,-6664,15000,-6664,15000,-6664,0.0,0.0
2023-08-18 13:33:00,22,22,2023-08-18 13:33:00,15000,-5351,15000,-5351,15000,-5351,0.0,0.0
2023-08-18 13:33:00,29,17,2023-08-18 13:33:00,14502,-4351,14744,-4351,14502,-4351,242.0,2.42
2023-08-18 13:33:00,8,27,2023-08-18 13:33:00,14456,-7680,14266,-7680,14456,-7680,190.0,1.9
2023-08-18 13:33:00,5,25,2023-08-18 13:33:00,15000,-7285,15000,-7017,15000,-7285,268.0,2.68
2023-08-18 13:33:00,8,9,2023-08-18 13:33:00,14266,-7240,14266,-7680,14266,-7240,440.0,4.4
2023-08-18 13:33:00,9,10,2023-08-18 13:33:00,14266,-6842,14266,-7240,14266,-6842,398.0,3.98
